date,games,log_loss,brier_score,mae_margin,margin_games,model_id
2025-10-25,5.0,1.1220656144572008,0.32140945256624387,15.087323532917258,5.0,toor
2025-10-26,9.0,4.175095593255076,0.5399679237936591,14.562883151125968,9.0,toor
2025-10-27,11.0,1.04674236203851,0.292575640215985,13.187282817004636,11.0,toor
2025-10-28,5.0,1.2014519779129755,0.19999227012651796,13.14727866343667,5.0,toor
2025-10-29,10.0,1.9040456830960284,0.39491507298930395,10.406734655839273,10.0,toor
2025-10-30,4.0,0.9282033956981106,0.24329075919625917,9.614494256070401,4.0,toor
2025-10-31,8.0,1.2296878393518846,0.34092114318970657,10.374162224715578,8.0,toor
2025-11-01,6.0,2.1676642631497733,0.5339428068412359,18.91767321083299,6.0,toor
2025-11-02,8.0,2.1071092636356723,0.34328572087783643,15.37015819030631,8.0,toor
2025-11-03,9.0,0.5084680566168083,0.17837809463700025,4.164689128844756,9.0,toor
2025-11-04,6.0,0.9569813867980884,0.24806587468032168,12.46176252464744,6.0,toor
2025-11-05,11.0,1.202606893400756,0.2934018202385845,11.09986408134514,11.0,toor
2025-11-06,1.0,0.5229257321418845,0.16582512953549772,11.415493477305253,1.0,toor
2025-11-07,11.0,0.3951975564257658,0.13213205634841632,15.207065077224632,11.0,toor
2025-11-08,8.0,0.702299330438157,0.2631171956376557,10.534970863804617,8.0,toor
2025-11-09,7.0,0.5975886046416656,0.23154435457537764,12.051998098878396,7.0,toor
2025-11-10,9.0,0.46627407569199353,0.1629522584379369,7.877485824962402,9.0,toor
2025-11-11,6.0,0.153862251863006,0.0289738524402796,6.352332171465339,6.0,toor
2025-11-12,12.0,0.8162226171340977,0.2777325039282902,14.897487757180649,12.0,toor
2025-11-13,3.0,0.6732035642597537,0.2467720181103489,14.92263168584192,3.0,toor
2025-11-14,9.0,0.349839769312766,0.10928851930818323,5.746672350315496,9.0,toor
2025-11-15,5.0,0.2547443561232229,0.07533037326172268,8.225930408730907,5.0,toor
2025-11-16,8.0,0.7582762444340501,0.23828626667281996,8.880495438322214,8.0,toor
2025-11-17,8.0,0.3896293216915452,0.12139664597146471,7.120711320491732,8.0,toor
2025-11-18,6.0,0.5295212608254164,0.18428565952244017,7.838716731511094,6.0,toor
2025-11-19,9.0,0.44257982700040643,0.15628633243857173,8.230681249993657,9.0,toor
2025-11-20,4.0,0.46998752839926305,0.1530090674104254,18.495743247361307,4.0,toor
2025-11-21,9.0,0.9653390235801537,0.3419989906933112,12.635340831532394,9.0,toor
2025-11-22,7.0,0.7537507094989416,0.23075236168412294,11.728008241480952,7.0,toor
2025-11-23,8.0,0.36544797010514063,0.12647871909251718,8.952263729361864,8.0,toor
2025-11-24,10.0,0.5915306877478009,0.1865730423261784,11.76949678721832,10.0,toor
2025-11-25,3.0,1.619867582473627,0.4472195192656921,27.626499465870495,3.0,toor
2025-11-26,9.0,0.4774836912371225,0.15482138576161522,9.7455101821088,9.0,toor
2025-11-28,11.0,0.690831095164112,0.24621597868735245,9.570055337535148,11.0,toor
2025-11-29,8.0,0.9119355285703686,0.3307205783733178,8.910647501092331,8.0,toor
2025-11-30,8.0,0.5617655783253697,0.2055636888506418,10.745192977638785,8.0,toor
2025-12-01,9.0,1.1790524356761536,0.3882028939686825,12.63886175380187,9.0,toor
2025-12-02,6.0,0.30398556694584306,0.08657779739088751,3.2810637872022252,6.0,toor
2025-12-03,9.0,1.155129700559912,0.41841177353090653,13.635052096849632,9.0,toor
2025-12-04,5.0,0.40977423655081147,0.12383765045319853,9.814798839700217,5.0,toor
2025-12-05,12.0,0.7658351220320413,0.27102000465814907,13.5291579139107,12.0,toor
2025-12-06,7.0,0.883160031828907,0.3031487246416443,12.586610748233287,7.0,toor
2025-12-07,7.0,0.4627118524136929,0.14936521905442265,11.917762590484925,7.0,toor
2025-12-08,3.0,0.6469666125927201,0.24764511721377683,10.500294750058226,3.0,toor
2025-12-09,2.0,0.522339418545881,0.1656597922359341,10.289369666517931,2.0,toor
2025-12-10,2.0,0.5705089268482583,0.21005027752240168,26.821192993842686,2.0,toor
2025-12-11,4.0,0.77902450537594,0.295717060943856,21.938840592662327,4.0,toor
2025-12-12,7.0,0.4725315894847437,0.1548646703429632,6.5337570349988185,7.0,toor
2025-12-13,2.0,1.1551525100429272,0.44779759515970197,11.162735117560313,2.0,toor
2025-12-14,8.0,0.9661255034697477,0.3642714343233184,15.037728178630903,8.0,toor
2025-12-15,5.0,0.6054861534419392,0.20732109982197064,7.5911744316717344,5.0,toor
2025-12-16,1.0,0.6515828670728697,0.2292301913703898,10.488700877013224,1.0,toor
