date,games,log_loss,brier_score,mae_margin,margin_games,model_id
2024-10-23,10.0,1.8472208811689381,0.6471083208330736,14.504669505595277,10.0,bradley_terry_hfa
2024-10-24,4.0,0.7867568884593599,0.30209702709036174,11.345993640493788,4.0,bradley_terry_hfa
2024-10-25,10.0,1.4764184852419384,0.39910497307263204,15.250387842646443,10.0,bradley_terry_hfa
2024-10-26,10.0,1.395090144418992,0.40871353289744894,10.105501722539962,10.0,bradley_terry_hfa
2024-10-27,5.0,2.6486283526393017,0.6321283316977173,16.37821412622163,5.0,bradley_terry_hfa
2024-10-28,11.0,1.0935104079059348,0.37679764279454475,4.827854479009349,11.0,bradley_terry_hfa
2024-10-29,4.0,0.549226178676569,0.19078179835538578,10.131706116469982,4.0,bradley_terry_hfa
2024-10-30,11.0,1.9444801007115422,0.3999438282852038,10.552680324284514,11.0,bradley_terry_hfa
2024-10-31,4.0,1.2992936497287622,0.27707038735468437,12.805426640275089,4.0,bradley_terry_hfa
2024-11-01,9.0,0.36570039127265574,0.12004849989071456,9.797586286012866,9.0,bradley_terry_hfa
2024-11-02,10.0,0.8757319854899139,0.253046377422338,11.014899265495512,10.0,bradley_terry_hfa
2024-11-03,3.0,1.3157228818973379,0.48476066922487066,17.980926363225837,3.0,bradley_terry_hfa
2024-11-04,15.0,1.1842280492981996,0.30785849054148906,11.198804931927283,15.0,bradley_terry_hfa
2024-11-06,12.0,1.0608682711097401,0.28607533325280704,9.72890041858929,12.0,bradley_terry_hfa
2024-11-07,3.0,0.6635502725681551,0.24337419692365403,17.06169619844758,3.0,bradley_terry_hfa
2024-11-08,13.0,0.38697921654974454,0.12582470834163548,13.798660570077496,13.0,bradley_terry_hfa
2024-11-09,4.0,0.9145260256147358,0.3059317912977621,4.488341857251139,4.0,bradley_terry_hfa
2024-11-10,11.0,1.016117442633855,0.3382127948308684,12.271143193181853,11.0,bradley_terry_hfa
2024-11-11,5.0,0.6313120730267439,0.20915957060219387,8.981222358189983,5.0,bradley_terry_hfa
2024-11-12,8.0,1.2490959103072201,0.4366904386544781,9.56389780667737,8.0,bradley_terry_hfa
2024-11-13,11.0,1.2709124519119088,0.41706489317658507,10.549893934713964,11.0,bradley_terry_hfa
2024-11-14,1.0,3.635194463757994,0.9479382329748338,5.608461496788175,1.0,bradley_terry_hfa
2024-11-15,12.0,0.8652602245513893,0.24767423741905006,8.937851073303019,12.0,bradley_terry_hfa
2024-11-16,5.0,0.8832128430521564,0.3226971022967263,5.242536436311673,5.0,bradley_terry_hfa
2024-11-17,10.0,1.4186719938150678,0.4543263891057543,11.994440566601282,10.0,bradley_terry_hfa
2024-11-18,8.0,2.4394084073586164,0.45367669250294934,11.717794935571035,8.0,bradley_terry_hfa
2024-11-19,6.0,2.8565129312952755,0.48147939286663505,13.339149550487257,6.0,bradley_terry_hfa
2024-11-20,8.0,0.706552504086203,0.21995897060308905,14.313536210946921,8.0,bradley_terry_hfa
2024-11-21,4.0,2.4116462126880154,0.5537705022503854,5.949797269280575,4.0,bradley_terry_hfa
2024-11-22,8.0,1.4083095026504422,0.3577771992118791,12.870090190362177,8.0,bradley_terry_hfa
2024-11-23,7.0,2.550287987737241,0.5143873537489582,13.741512817448852,7.0,bradley_terry_hfa
2024-11-24,6.0,1.0040502266687528,0.2087902449240523,8.295044235670781,6.0,bradley_terry_hfa
2024-11-25,9.0,0.8492485126798868,0.29996723040067597,14.035374051461186,9.0,bradley_terry_hfa
