run_id,params,params_json,log_loss,brier_score,mae_margin,metric,metric_value,output_dir
2024-10-20_to_2025-02-25_expanding_20260103T222156Z,{},{},0.7066642940188405,0.22592501304831308,11.357632826997808,log_loss,0.7066642940188405,outputs\tuning\gssd\2024-10-20_to_2025-02-25_expanding_20260103T222156Z__default
