date,games,log_loss,brier_score,mae_margin,margin_games,model_id
2024-10-23,10.0,0.6931471805599465,0.25000000000000056,13.2,10.0,gssd
2024-10-24,4.0,2.096801529211766,0.37454468158315984,10.0,4.0,gssd
2024-10-25,10.0,5.155737944623264,0.48489963670733066,16.322328739444053,10.0,gssd
2024-10-26,10.0,2.039442889591964,0.3854536667356038,12.957539425691909,10.0,gssd
2024-10-27,5.0,1.8754805830067263,0.60274256161441,20.90074707271713,5.0,gssd
2024-10-28,11.0,0.5167763298804237,0.16955952503286412,5.720601999154471,11.0,gssd
2024-10-29,4.0,0.7069279084334841,0.2654899484417667,9.002530157156597,4.0,gssd
2024-10-30,11.0,0.8590193762911841,0.3169999628194703,10.319728301985275,11.0,gssd
2024-10-31,4.0,0.6062482474998755,0.20753870259718876,11.651167754125993,4.0,gssd
2024-11-01,9.0,0.3653590295720204,0.10052247544021436,5.70041630759432,9.0,gssd
2024-11-02,10.0,0.4376863213046075,0.13894625442144443,10.637854613149225,10.0,gssd
2024-11-03,3.0,1.3209217318095592,0.5203082878999005,23.34893718416212,3.0,gssd
2024-11-04,15.0,0.6471644867455709,0.23384320679594042,11.402382713109802,15.0,gssd
2024-11-06,12.0,0.7279907635029693,0.255750907683705,9.946765619480308,12.0,gssd
2024-11-07,3.0,0.3806420748513671,0.1021721320464351,11.864467593982582,3.0,gssd
2024-11-08,13.0,0.47672396616975293,0.15361433553219797,11.786439627150674,13.0,gssd
2024-11-09,4.0,0.9032404033957331,0.3175289227826646,12.868047239787426,4.0,gssd
2024-11-10,11.0,0.6790278690767896,0.2469276269698833,11.416421821215964,11.0,gssd
2024-11-11,5.0,0.3674188474668022,0.11233801771233094,8.549066208783284,5.0,gssd
2024-11-12,8.0,0.7504362903636195,0.24963898022215614,10.149964130011476,8.0,gssd
2024-11-13,11.0,0.648929549376463,0.22786643431842277,10.08548361533437,11.0,gssd
2024-11-14,1.0,1.699508455653888,0.6678594086182662,13.07794101189425,1.0,gssd
2024-11-15,12.0,0.5439567063608021,0.18640706527507722,6.6365941268587845,12.0,gssd
2024-11-16,5.0,0.33332236750589456,0.0948130647955218,8.044030832237302,5.0,gssd
2024-11-17,10.0,0.5024536435638365,0.16066977479033634,8.287807836508241,10.0,gssd
2024-11-18,8.0,0.9048495175103607,0.3491368180965219,10.808405878835632,8.0,gssd
2024-11-19,6.0,0.7438052437278331,0.27196796816027213,12.939289182040676,6.0,gssd
2024-11-20,8.0,0.2993241708507388,0.08295160901741336,9.241508771936775,8.0,gssd
2024-11-21,4.0,0.6780880319637488,0.2460525283687907,3.723720586920094,4.0,gssd
