date,games,log_loss,brier_score,mae_margin,margin_games,model_id
2025-10-25,5.0,0.26041696870485814,0.07130117192235819,13.222797505647865,5.0,elo
2025-10-26,9.0,0.9297203074193686,0.34658642431973813,10.182325139164114,9.0,elo
2025-10-27,11.0,0.8298972980149137,0.2734359123616336,13.235323236338594,11.0,elo
2025-10-28,5.0,0.19529468172277675,0.04401162588943426,11.817302348494175,5.0,elo
2025-10-29,10.0,0.7610157410967783,0.27365583402774146,9.358968620589994,10.0,elo
2025-10-30,4.0,0.9535032965042369,0.28150035822378006,9.231483024095038,4.0,elo
2025-10-31,8.0,1.2858773133363157,0.3821718894372651,11.487077093337764,8.0,elo
2025-11-01,6.0,1.6659408093490997,0.515408389018705,19.52961872070058,6.0,elo
2025-11-02,8.0,1.090962414080304,0.34754958194824215,14.721603187407357,8.0,elo
2025-11-03,9.0,0.47280222170340497,0.16115440770632636,5.113086105426971,9.0,elo
2025-11-04,6.0,0.6782585980743673,0.2452596144575705,11.546788689408466,6.0,elo
2025-11-05,11.0,0.8013995366358917,0.28838074511352746,10.457676288185528,11.0,elo
2025-11-06,1.0,0.4842207166597519,0.14731995229201486,10.790677910428858,1.0,elo
2025-11-07,11.0,0.3737050018369017,0.11601595628984779,15.485284256203425,11.0,elo
2025-11-08,8.0,0.580254305532439,0.20567581371794522,8.742314229602737,8.0,elo
2025-11-09,7.0,0.5611446939658986,0.20989312758786102,12.108335322840333,7.0,elo
2025-11-10,9.0,0.3994700396965118,0.12498421415620885,6.030000656616418,9.0,elo
2025-11-11,6.0,0.15206600723963967,0.02263658926954949,6.383653357471835,6.0,elo
2025-11-12,12.0,0.7121168483544568,0.2455364992712665,14.18814220814466,12.0,elo
2025-11-13,3.0,0.6488199305156344,0.2386317120503638,14.575764286169877,3.0,elo
2025-11-14,9.0,0.42350586437886467,0.13913455942091243,6.1919292848272836,9.0,elo
2025-11-15,5.0,0.31789931410952554,0.09960519180904973,9.458217479503068,5.0,elo
2025-11-16,8.0,0.6443866367386416,0.2364345903514786,8.38728339871329,8.0,elo
2025-11-17,8.0,0.44983716557419906,0.13787583585099822,7.878603297610876,8.0,elo
2025-11-18,6.0,0.42759201719085554,0.14262218888997621,7.601914596840537,6.0,elo
2025-11-19,9.0,0.4498487266008831,0.15701845887759147,7.852963711996007,9.0,elo
2025-11-20,4.0,0.4620319666945029,0.14830987870159246,18.05395545278602,4.0,elo
2025-11-21,9.0,0.8181795586140707,0.28645051029475227,12.430426437809988,9.0,elo
2025-11-22,7.0,0.8965707888843796,0.26423829537649374,11.933102213985434,7.0,elo
2025-11-23,8.0,0.3166766179664234,0.10088273759520064,8.296736505108848,8.0,elo
2025-11-24,10.0,0.6318212608078355,0.2231824289961371,11.88954639550805,10.0,elo
2025-11-25,3.0,1.1424232921657234,0.39548233293658913,25.235145266380187,3.0,elo
2025-11-26,9.0,0.4283465157446791,0.1372619484476312,9.158673978332295,9.0,elo
2025-11-28,11.0,0.6612266599413251,0.23741144646370807,9.175879181643317,11.0,elo
2025-11-29,8.0,0.8998072055421203,0.32528826893432594,9.068941692833768,8.0,elo
2025-11-30,8.0,0.5199024017074794,0.1843378407139214,10.898934728945129,8.0,elo
2025-12-01,9.0,1.0415092545853715,0.35959965579170894,12.209058150323996,9.0,elo
2025-12-02,6.0,0.26586467051948226,0.06699807317742949,4.672509576685506,6.0,elo
2025-12-03,9.0,1.1485391519121035,0.42374393644628583,14.097026471215807,9.0,elo
2025-12-04,5.0,0.439254189747054,0.13964512965080703,11.089186859239868,5.0,elo
2025-12-05,12.0,0.7069198304233533,0.24698372622213083,13.46870410703294,12.0,elo
2025-12-06,7.0,0.838701655364004,0.297149372930504,12.831389524176371,7.0,elo
2025-12-07,7.0,0.4288929818874697,0.13244622314566695,11.31008321215982,7.0,elo
2025-12-08,3.0,0.595102578050731,0.2200288800673674,9.568745664028867,3.0,elo
2025-12-09,2.0,0.5247726519105665,0.16703263720073458,10.291405085429345,2.0,elo
2025-12-10,2.0,0.5751712356450367,0.21111186255768422,27.00663630222209,2.0,elo
2025-12-11,4.0,0.7939948289465023,0.30336346756694765,21.23602103828536,4.0,elo
2025-12-12,7.0,0.5240903227966899,0.1754300399751199,6.782329040033902,7.0,elo
2025-12-13,2.0,1.1633481090477946,0.4458696298283058,11.146139234393317,2.0,elo
2025-12-14,8.0,0.9381847538270304,0.35796796023099425,14.661714678358559,8.0,elo
2025-12-15,5.0,0.5715107582098871,0.19036523187310245,7.231065304592346,5.0,elo
2025-12-16,1.0,0.6283206226443613,0.21763440242518933,10.188744249896265,1.0,elo
2025-12-17,2.0,1.2032430646728847,0.4854425103743757,16.066364006804704,2.0,elo
2025-12-18,12.0,0.6340334274766523,0.21314019283138472,7.088326942831844,12.0,elo
2025-12-19,5.0,1.0161847221603295,0.38900879890891693,15.801576095300408,5.0,elo
2025-12-20,10.0,0.8876763962279355,0.3173617516035644,12.247253174526689,10.0,elo
